DST1506*23PPX120   0-101-131-147-180-204-185-178-161-161-162-156-144-138-128-112-114-111-109 -98 -89 -98-101-101 -93-133
DST1506*24PPX120   0 -91 -85 -83 -85 -83 -83 -87 -86 -80 -79 -76 -78 -79 -69 -56 -57 -55 -56 -53 -47 -52 -56 -59 -59 -71
DST1506*25PPX120   0 -55 -45 -36 -32 -33 -32 -36 -50 -43 -48 -55 -54 -50 -65 -83 -86 -86 -84 -82 -86 -85 -78 -72 -69 -60
DST1506*26PPX120   0 -62 -64 -62 -55 -59 -61 -57 -53 -49 -52 -52 -51 -52 -52 -54 -55 -55 -57 -56 -55 -55 -51 -45 -39 -54
DST1506*27PPX120   0 -43 -43 -40 -32 -35 -38 -39 -41 -42 -40 -40 -43 -43 -42 -40 -38 -36 -36 -37 -39 -35 -34 -32 -38 -39
DST1506*28PPX120   0 -44 -43 -37 -36 -37 -48 -53 -55 -47 -46 -50 -48 -48 -45 -44 -47 -43 -41 -40 -46 -42 -43 -39 -37 -44
DST1506*29PPX120   0 -34 -31 -29 -26 -25 -27 -31 -30 -29 -29 -24 -20 -24 -27 -31 -31 -30 -32 -33 -33 -33 -33 -31 -27 -29
DST1506*30PPX120   0 -21 -19 -24 -25 -24 -21 -23 -24 -22 -19 -18 -18 -18 -15 -14 -15 -16 -17 -15 -15 -12 -10 -12 -15 -18
DST1507*01PPX120   0  -7  -8  -5  -2  -4  -4  -7  -6  -7  -4  -5  -9 -10 -12 -11 -12 -12 -13 -14 -12 -12 -15 -18 -16  -9
DST1507*02PPX120   0 -15 -13 -11 -12 -11  -8  -8  -8  -9  -7  -7  -6  -7  -6  -7 -10 -10  -9  -9 -10 -12 -10  -9  -7  -9
DST1507*03PPX120   0  -6  -8  -7  -4   1   1   2   2   1  -1   0   2   3   4   2   1  -2  -2  -1   3   6   5   2   2   0
DST1507*04PPX120   0   4   3   5   8   7   7  10  13  13  13  14  15  11  14  21  32  34  22   7  -7  -7 -49 -58 -51   3
DST1507*05PPX120   0 -45 -50 -59 -53 -66 -67 -58 -54 -54 -52 -47 -46 -41 -43 -50 -50 -48 -45 -41 -36 -36 -36 -33 -31 -48
DST1507*06PPX120   0 -31 -37 -49 -50 -40 -36 -35 -37 -37 -36 -34 -30 -29 -30 -29 -29 -29 -33 -34 -35 -34 -31 -30 -26 -34
DST1507*07PPX120   0 -26 -27 -24 -21 -22 -22 -21 -17 -15 -19 -17 -18 -19 -20 -23 -25 -23 -21 -19 -19 -20 -22 -22 -22 -21
DST1507*08PPX120   0 -21 -22 -22 -21 -20 -18 -16 -12  -8  -7  -8 -13 -14 -14 -15 -17 -20 -22 -17 -14 -10  -7  -6  -4 -15
DST1507*09PPX120   0  -6 -11 -15 -17 -19 -19 -12  -4  -4  -6  -4  -5  -3  -4  -4  -7  -5  -2  -3  -5  -5  -6  -4  -5  -7
DST1507*10PPX120   0  -9 -13 -14 -13 -10  -9  -7  -6  -5  -1   0   0  -1  -1  -2  -1   4   8   9  13  18  19  27  25   1
DST1507*11PPX120   0   7   3  -2 -17  -8  -7 -17 -18 -21 -21 -17 -24 -23 -26 -25 -29 -26 -22 -23 -23 -22 -19 -21 -19 -18
DST1507*12PPX120   0 -15 -21 -19 -20 -22 -22 -18 -17 -15 -16 -18 -18 -16 -19 -19 -18 -17 -16 -15 -18 -26 -22 -18 -14 -18
DST1507*13PPX120   0 -15 -11  -9 -16 -29 -37 -38 -42 -47 -51 -57 -59 -50 -56 -57 -61 -59 -51 -53 -48 -45 -53 -53 -47 -44
DST1507*14PPX120   0 -43 -38 -36 -36 -37 -33 -31 -25 -22 -20 -16 -16 -17 -21 -24 -25 -21 -16 -11 -13 -14 -13 -13 -14 -23
DST1507*15PPX120   0 -13 -13 -10  -9 -11 -14 -14  -9  -7  -6  -5  -3   0  -4  -8 -10 -13 -14 -16 -16 -17 -16 -13 -16 -11
DST1507*16PPX120   0 -16 -17 -15 -16 -13 -17 -17 -14 -15 -13 -13 -15 -14 -15 -17 -24 -23 -21 -18 -18 -20 -21 -22 -20 -17
DST1507*17PPX120   0 -15 -11 -11 -16 -18 -18 -18 -14 -11 -11 -10 -12 -14 -14 -13 -11  -8  -8 -11 -12 -12 -12 -12 -14 -13
DST1507*18PPX120   0 -15 -12 -10 -10 -10  -8  -7  -4  -1   1  -1  -5  -5  -5  -4  -4  -2  -1  -1  -6  -8  -9  -9  -9  -6
DST1507*19PPX120   0  -7  -2   0  -1  -4  -5  -5  -2  -1   0   2   3   4   3   3   3   3   4   4   5   6   6   7   9   1
DST1507*20PPX120   0   6   3   5   7   8   7   6   4   3   4   5   4   4   5   8  16  16  16  16  17  19  19  18  21  10
DST1507*21PPX120   0  25  29  17  12  12  14  16  13  13   2   3   4   5   1   0   2   3   3   2   3   6   3   5  -1   8
DST1507*22PPX120   0  -8  -7  -3   0   2   4   4   8   8   8   7   7   7   9   9   3   7   7   1   1   2   2   3  -1   3
DST1507*23PPX120   0  -9  -4   4   0  -9 -28 -51 -63 -63 -57 -51 -49 -49 -56 -55 -51 -48 -43 -44 -52 -52 -47 -43 -44 -40
DST1507*24PPX120   0 -43 -37 -30 -28 -27 -26 -24 -21 -18 -17 -17 -19 -20 -21 -23 -27 -27 -29 -27 -26 -27 -26 -25 -24 -25
DST1507*25PPX120   0 -23 -24 -30 -29 -26 -19 -16 -13 -17 -21 -17 -15 -13 -17 -19 -21 -21 -22 -21 -23 -24 -28 -33 -35 -22
DST1507*26PPX120   0 -36 -32 -29 -30 -29 -23 -20 -14 -12 -14 -15 -17 -15 -18 -22 -24 -23 -18 -10  -7  -4  -4  -8  -7 -18
DST1507*27PPX120   0  -7  -8 -11 -12  -7  -5  -8  -8 -12 -15 -13 -11 -13 -13 -12 -15 -16 -17 -17 -18 -16 -15 -15 -11 -12
DST1507*28PPX120   0  -9  -9  -8 -10 -15 -12  -9  -5 -12 -17 -17 -17 -18 -18 -19 -20 -19 -18 -18 -15 -15 -16 -17 -14 -14
DST1507*29PPX120   0 -12 -11  -8  -9  -7  -4  -5  -2   0   2   4   2   6   4   1  -2   0   1  -4  -8  -6  -7  -8  -9  -3
DST1507*30PPX120   0  -5  -1   1  -2  -6  -4   3   8   9   9  11  11  10   6   5   9  18  17   1 -10 -23 -19 -17 -12   1
DST1507*31PPX120   0 -16 -18 -23 -28 -23 -15 -10  -8  -9  -9  -4   1  -1  -2   0  -3  -4 -17 -14  -9 -12 -19 -27 -29 -12
DST1508*01PPX120   0  -7  -2   0  -1  -1   1   0   0  -3  -7  -5   2   9  11  12  10   3  -2  -3   4   5   6   7   6   2
DST1508*02PPX120   0   0  -3  -9  -7  -3  -2  -6  -7  -9  -9  -3   2   3  -2  -5  -7  -4   2   9   9   5   4   0   1  -2
DST1508*03PPX120   0   4   4   6   7   9   6   4   1   0   0   3   7   7   2  -1  -1  -2   2   7  10  10   8   4   6   4
DST1508*04PPX120   0   8   6   6   5   7   7   5   1   3   3   9  13  15  16  13   8   6   9  11  12   9   6   5   8   8
DST1508*05PPX120   0   8   8   7   5   4   3   4   5   4   3   7  13  14  17  17  13  13  15  16  12  11   8   7   8   9
DST1508*06PPX120   0   9   9  12  15  17  16  14  13   7  -4 -11  -8  -1   1   5   4   1   2   1   2   6   4   4   3   5
DST1508*07PPX120   0  -1  -4  -6  -4  -4  -4   3  -7  -9 -13 -11 -12 -14 -10  -9 -13  -8   6   7   7   2  -1  -3  -5  -5
DST1508*08PPX120   0  -6  -2   2   2   4   4  -4  -7  -9 -17 -18 -25 -21 -20 -11  -8  -9 -10  -8  -7 -15 -18 -11  -4  -9
DST1508*09PPX120   0  -1  -3  -1  -3  -5 -11  -4  -7 -13 -16  -9  -4   1   8   7   3   1  -4  -6  -7  -5  -5   1   3  -3
DST1508*10PPX120   0   2   2   2   0  -5  -3  -3  -8 -15 -17 -13  -9  -4  -3  -2   0   2   2  -4 -12 -12  -4   0   0  -4
DST1508*11PPX120   0   5   1  -5  -3  -4  -3  -5  -7  -9 -11 -11  -5  -3  -3  -3  -3   0  -2  -3   0  -2   1   4   7  -3
DST1508*12PPX120   0  10   9   8   5   4  -2  -2  -3  -4  -1   2   3   4   3  -1  -6  -2  -2  -5 -14 -14  -8  -9 -13  -2
DST1508*13PPX120   0 -19 -22 -22 -17 -17 -14 -11 -16 -18 -19 -16 -15 -16 -15 -14 -12 -13 -17 -20 -22 -24 -20 -15  -8 -17
DST1508*14PPX120   0  -1   4   5   2   1   1   0  -2  -3  -3   0   1   2   3   2   2   2   0   2   7   8   9   9   7   2
DST1508*15PPX120   0   9   5   1   6   7   7   4   6  22  27  16 -22 -56 -43 -53 -48 -49 -51 -54 -57 -52 -43 -41 -45 -21
DST1508*16PPX120   0 -54 -57 -56 -56 -57 -63 -76 -84 -78 -68 -50 -39 -32 -29 -31 -32 -29 -28 -24 -29 -38 -40 -36 -34 -47
DST1508*17PPX120   0 -28 -25 -28 -26 -30 -34 -33 -38 -36 -37 -36 -37 -33 -30 -32 -34 -38 -37 -33 -26 -33 -29 -24 -20 -32
DST1508*18PPX120   0 -18 -19 -21 -24 -24 -18 -21 -20 -17 -20 -19 -15 -14 -16 -16 -17 -15 -15 -14 -12 -11 -11 -13 -12 -17
DST1508*19PPX120   0 -21 -30 -30 -33 -39 -45 -50 -48 -47 -41 -33 -25 -21 -19 -19 -10 -13 -11 -15 -15 -19 -19 -19 -14 -27
DST1508*20PPX120   0 -14 -14 -11  -9  -9 -11 -10  -9 -11 -15 -10  -4  -6  -6  -2  -4  -5 -11 -13 -12 -13 -11 -13  -9 -10
DST1508*21PPX120   0  -2  -2  -5  -9 -10 -10  -8  -5  -1   0   3   0  -2  -4  -5  -4   0   0  -2  -3  -1   0   2   0  -3
DST1508*22PPX120   0  -1   0   1  -3  -4  -1   2   0  -1  -9 -10  -6 -14 -17 -20 -21 -17 -15 -13 -10  -7  -3   4   5  -7
DST1508*23PPX120   0   6   2  10   9   8  10   7 -13 -43 -43 -33 -28 -21 -22 -26 -30 -29 -29 -29 -26 -24 -22 -20 -15 -17
DST1508*24PPX120   0 -15 -15 -12 -10 -10 -13 -15 -19 -22 -18 -16 -13 -12 -12  -9  -6  -5  -4  -4  -8 -13 -10  -7  -5 -11
DST1508*25PPX120   0  -1  -1  -1  -5  -9 -11 -13 -14 -13 -11  -8  -7  -5  -5  -8  -8  -6  -9 -14 -18 -20 -11  -4  -5  -9
DST1508*26PPX120   0  -8 -10 -11 -11 -11  -5  -7 -20 -26 -37 -26 -21 -24 -22 -32 -39 -47 -53 -55 -62 -68 -68 -59 -46 -32
DST1508*27PPX120   0 -42 -49 -62 -60 -68 -77 -71 -72 -68 -59 -58 -56 -56 -57 -51 -50 -57 -69 -78 -89 -92 -90 -85 -72 -66
DST1508*28PPX120   0 -52 -43 -41 -54 -65 -73 -78 -81 -86 -89 -85 -72 -61 -54 -54 -66 -67 -72 -76 -71 -64 -51 -41 -36 -64
DST1508*29PPX120   0 -33 -36 -30 -30 -29 -24 -26 -27 -28 -25 -24 -19 -14 -12 -13 -15 -17 -17 -19 -18 -17 -15 -14 -16 -22
DST1508*30PPX120   0 -16 -17 -15 -11  -8  -8 -11 -12 -12 -10  -9  -9  -8  -9  -8  -5  -6  -6  -4  -2  -4  -5  -6  -9  -9
DST1508*31PPX120   0 -11 -11 -10  -9  -7  -6  -4  -3  -3  -3  -2  -1  -3  -3  -3  -4  -4  -5  -3  -3  -1  -1  -3  -2  -4
DST1509*01PPX120   0   1   7   6   3  -1  -2  -2  -3  -1   1   1  -2  -3  -9  -8  -6  -2   2   5   6   3  -2   0   3   0
DST1509*02PPX120   0   9  12   6   3   2   0  -1   0   1   2   2   3  -2  -3  -5  -2   6  11  -2  -3  -3  -6  -8 -10   1
DST1509*03PPX120   0  -4   1  -3  -9 -11 -12 -13 -10  -9  -5  -5  -1   0   0   3   3   4   7   5   4   3   5   1  -9  -2
DST1509*04PPX120   0 -24 -32 -33 -38 -38 -38 -44 -34 -26 -21 -13 -14 -15 -21 -26 -23 -26 -25 -27 -28 -22 -18 -17 -17 -26
DST1509*05PPX120   0 -12  -6  -6  -8 -14 -17 -19 -18 -13 -13  -9  -6  -9 -18 -22 -20 -22 -23 -19 -13 -10 -14 -14 -12 -14
DST1509*06PPX120   0  -1   2   3   2  -6 -17 -21 -19 -13 -12 -13 -15 -16 -28 -25 -17 -14 -11 -18 -22 -21 -16 -10  -7 -13
DST1509*07PPX120   0  -2   0  -3  -4  -7 -13 -17 -25 -24 -25 -19 -18 -18 -16 -23 -36 -45 -45 -51 -61 -70 -68 -68 -64 -30
DST1509*08PPX120   0 -55 -64 -66 -55 -40 -32 -30 -27 -25 -17 -11  -9  -2  -2  -9  -8  -7  -7  -8  -7  -2  -5 -11 -12 -21
DST1509*09PPX120   0 -10 -20 -36 -51 -63 -80 -83 -80 -92 -94 -88 -93 -98 -92 -86 -88 -88 -79 -83 -86 -86 -87 -73 -59 -75
DST1509*10PPX120   0 -48 -38 -38 -40 -41 -40 -36 -32 -31 -34 -31 -29 -25 -22 -25 -23 -17 -33 -34 -43 -20  -8  -4 -15 -29
DST1509*11PPX120   0 -10  -8  -5  -9 -16 -30 -24 -13 -44 -56 -56 -48 -55 -76 -81 -80 -72 -63 -53 -48 -42 -42 -43 -48 -43
DST1509*12PPX120   0 -37 -30 -28 -35 -38 -37 -34 -35 -31 -29 -33 -35 -33 -33 -31 -29 -30 -29 -30 -27 -26 -23 -22 -21 -31
DST1509*13PPX120   0 -16 -14 -15 -16 -16 -15 -13 -15 -20 -28 -29 -28 -29 -33 -30 -33 -36 -38 -35 -33 -26 -30 -29 -25 -25
DST1509*14PPX120   0 -20 -19 -18 -16 -17 -23 -22 -19 -15 -10 -16 -21 -22 -23 -22 -31 -41 -39 -32 -31 -25 -28 -31 -30 -24
DST1509*15PPX120   0 -25 -25 -26 -26 -17 -18 -18 -18 -20 -14 -13 -17 -22 -29 -28 -27 -31 -30 -27 -25 -23 -28 -27 -27 -23
DST1509*16PPX120   0 -17 -11  -9 -11 -14 -12 -14 -15 -10  -8 -10 -12 -15 -20 -22 -18 -15 -18 -18 -14  -9 -19 -19 -19 -15
DST1509*17PPX120   0 -16 -12 -11 -18 -19 -21 -27 -25 -18 -16 -18 -19 -20 -24 -24 -22 -22 -19 -17 -13 -10 -10  -9  -8 -17
DST1509*18PPX120   0 -10  -5  -4  -8 -10 -11 -15 -18 -20 -25 -24 -26 -31 -33 -28 -32 -28 -24 -24 -20 -14 -15 -16 -22 -19
DST1509*19PPX120   0 -14 -17 -20 -21 -12  -6  -8 -22 -29 -22 -19 -14 -15 -18 -18 -16 -15 -12 -13  -8  -6  -6  -9  -7 -14
DST1509*20PPX120   0   2  -1   2  -8 -19 -18  -8 -37 -58 -63 -71 -74 -69 -65 -71 -75 -67 -58 -56 -50 -44 -41 -36 -38 -43
DST1509*21PPX120   0 -35 -25 -24 -27 -27 -30 -27 -23 -21 -21 -13 -16 -14 -12 -19 -22 -25 -21 -19 -18 -13 -11 -12  -6 -20
DST1509*22PPX120   0   1   0  -1  -1  -2  -5  -9 -21 -19 -16 -13  -8  -7 -11 -14 -12 -12 -12 -16 -20 -19 -14 -11 -10 -11
DST1509*23PPX120   0  -7  -5  -1   4   1   3   3   4  -5 -16 -20 -22 -22 -19 -17 -20 -19 -37 -35 -27 -17 -13 -14 -12 -13
DST1509*24PPX120   0  -5  -4  -9 -10 -12 -18 -21 -18 -18 -20 -18 -16 -15 -16 -13  -8  -9 -12 -19 -21 -16 -12  -9  -6 -14
DST1509*25PPX120   0  -2  -2  -2   3   1   1   1  -1  -1  -3  -8 -12 -16 -13 -10  -8  -9  -7  -9  -8  -5  -5  -2  -1  -5
DST1509*26PPX120   0   0   0   3   2  -1  -3  -5  -6  -6  -7  -6  -3  -1   1   0  -2  -4  -5  -5  -5  -5  -1   2   3  -2
DST1509*27PPX120   0   3   2   1   2   1  -1   0   3   2   1   3   1  -1  -3  -2  -2  -2  -1  -1  -1  -1   0  -1  -1   0
DST1509*28PPX120   0  -3  -4  -4   0   4   6   6   6   7   5   2   3   3   3   2   4   3   1  -2  -3  -3  -3  -5  -7   1
DST1509*29PPX120   0  -6  -8 -11 -15 -16 -15 -13 -11 -11 -10  -6  -5  -4  -4  -3  -2  -1  -2  -2  -3  -1   0   1  -1  -6
DST1509*30PPX120   0   1   4   6   6   8   9   9   7   7   9  12  14  14  15  16  14  12  11   9   8  10   9   9   9  10
DST1510*01PPX120   0   1   5  10  14  15  15  14  12  14  17  18  16  12   4  -4  -9  -7  -8 -24 -32 -40 -39 -31 -26  -2
DST1510*02PPX120   0 -24 -22 -17 -19 -26 -28 -22 -24 -25 -23 -23 -22 -21 -26 -30 -30 -25 -23 -22 -21 -21 -23 -26 -27 -24
DST1510*03PPX120   0 -28 -25 -23 -18 -16 -21 -28 -34 -33 -32 -27 -18 -11 -11 -18 -23 -24 -20 -17 -20 -22 -20 -19 -21 -22
DST1510*04PPX120   0 -21 -27 -32 -38 -41 -46 -45 -51 -54 -55 -48 -38 -31 -32 -37 -36 -31 -28 -29 -26 -28 -25 -38 -46 -37
DST1510*05PPX120   0 -44 -30 -20 -22 -23 -23 -39 -36 -31 -32 -25 -27 -25 -30 -29 -27 -26 -26 -28 -28 -27 -27 -29 -31 -29
DST1510*06PPX120   0 -29 -27 -28 -24 -21 -24 -26 -18 -10  -9 -12 -14 -18 -23 -26 -25 -25 -33 -39 -41 -42 -41 -39 -30 -26
DST1510*07PPX120   0 -23 -14  -9 -12 -29 -46 -57 -75 -87 -93 -85 -56 -43 -38 -60 -74 -78 -74 -92-105-111-119-124-109 -67
DST1510*08PPX120   0 -92 -80 -73 -68 -69 -72 -60 -57 -54 -52 -50 -47 -52 -54 -57 -56 -57 -58 -51 -47 -44 -48 -51 -49 -58
DST1510*09PPX120   0 -44 -44 -47 -42 -42 -39 -38 -33 -29 -28 -35 -41 -31 -37 -42 -44 -40 -37 -42 -44 -45 -49 -48 -47 -40
DST1510*10PPX120   0 -44 -38 -39 -41 -37 -37 -35 -41 -32 -26 -25 -25 -27 -27 -27 -31 -33 -33 -33 -35 -37 -40 -45 -50 -35
DST1510*11PPX120   0 -48 -42 -39 -42 -41 -35 -32 -26 -22 -18 -18 -20 -23 -25 -23 -21 -18 -15 -20 -25 -32 -31 -25 -21 -28
DST1510*12PPX120   0 -17 -14 -12 -14 -10 -12 -13 -18 -17 -15 -19 -20 -25 -24 -19 -18 -24 -31 -42 -37 -32 -37 -41 -36 -23
DST1510*13PPX120   0 -34 -28 -23 -24 -26 -28 -34 -34 -24 -24 -22 -19 -16 -18 -21 -23 -29 -31 -25 -19 -24 -35 -36 -43 -27
DST1510*14PPX120   0 -43 -36 -32 -37 -42 -45 -46 -36 -36 -31 -28 -40 -34 -33 -32 -31 -29 -27 -31 -26 -27 -26 -26 -23 -33
DST1510*15PPX120   0 -19 -16 -14 -14 -13 -14 -17 -19 -23 -24 -23 -17 -16 -15 -15 -14 -14 -15 -18 -20 -19 -18 -17 -18 -17
DST1510*16PPX120   0 -19 -20 -23 -22 -24 -27 -26 -19 -11  -7  -9 -10 -10 -13 -11  -9  -9  -9  -8  -7  -8  -9 -11  -8 -14
DST1510*17PPX120   0  -6 -10 -13 -10 -11 -12 -12  -8  -7  -5  -8  -6  -2  -6 -13 -17 -18 -10  -7  -3   2   5   2   4  -7
DST1510*18PPX120   0  -1  -2  -4   4   5  -1  -3  -7 -26 -48 -40 -33 -34 -41 -40 -43 -42 -39 -36 -32 -31 -29 -28 -27 -24
DST1510*19PPX120   0 -26 -23 -23 -21 -20 -21 -20 -18 -14 -10  -9  -8  -9 -11 -12 -13 -11  -8  -6  -5  -4  -6  -8  -7 -13
DST1510*20PPX120   0  -8 -10 -10  -9  -7  -8  -7  -8  -6  -1   4   2  -2  -8 -11 -11  -9  -8 -12 -11 -11  -9  -4  -1  -7
DST1510*21PPX120   0   1   2   2   1   4  11   7   3   7  17  22   2   5  -5  -3  -4  -5  -7 -11 -15 -14 -12 -10 -11  -1
DST1510*22PPX120   0 -13 -12 -10  -6  -2   0  -1  -4  -5  -1   1   1   2   1  -5  -9 -10  -7  -9  -8  -9  -8  -3  -6  -5
DST1510*23PPX120   0  -8  -4  -2  -1   3   2   1   3   3   5   5   6   7   0  -4  -6  -5  -5  -5  -4  -3  -4   0  -1  -1
DST1510*24PPX120   0  -5  -9 -10  -7  -6  -5  -9  -1   1   3   5   7   9   6   4   4   5   7   4  21  19  20  18  15   4
DST1510*25PPX120   0  16  12  10  11  12  10   9   6   2   4   5   5   8   4   0   5   8   8   7   7   7   4   1  -1   7
DST1510*26PPX120   0  -2   3   3   4   6   4   3   6   7   5   4   3   1  -1  -2  -2  -4  -6  -7  -6  -4  -2  -1  -1   0
DST1510*27PPX120   0   0  -2  -3  -3  -3  -2  -3  -3  -2  -1  -1  -2  -3  -2  -1  -1   2   2   1   0  -2  -1  -1   0  -1
DST1510*28PPX120   0   2   0   1   2   1  -1  -1  -1  -1  -1   0   4   9  10   9   8   8   7   8  10  12  13  13  13   5
DST1510*29PPX120   0  12  14  14  15  15  18  18  17  12   8   5   4   4   7   9  10  10   9   8   6   2   1   2  -2   9
DST1510*30PPX120   0  -4  -4  -2  -2   1   3   5   8  10  10  10   6   1  -2  -4 -11 -17 -15  -9  -6  -5  -6  -9 -10  -2
DST1510*31PPX120   0   1  -1  -1  -1   0  -3  -3   1   5   6   9   6   8   2  -3  -4  -6  -7  -4  -3  -2  -4  -2  -4   0
DST1511*01PPX120   0 -16 -14 -13 -13 -13 -17 -24 -32 -29 -26 -34 -43 -42 -34 -33 -33 -33 -31 -28 -21 -16 -13 -11  -9 -24
DST1511*02PPX120   0  -7  -6   1   1  -3  -5  -5  -4  -5  -4  -5  -9  -5  -4 -12 -15 -12 -11  -9  -8  -5  -3   0   9  -5
DST1511*03PPX120   0  11  24  30  21  23  12  24  34 -21 -39 -38 -43 -55 -46 -41 -38 -35 -33 -35 -48 -44 -37 -38 -39 -19
DST1511*04PPX120   0 -45 -45 -43 -35 -15 -28 -37 -40 -37 -40 -42 -54 -60 -55 -44 -40 -33 -26 -26 -19 -24 -30 -26 -25 -36
DST1511*05PPX120   0 -25 -27 -24 -22 -25 -28 -27 -32 -35 -36 -36 -36 -36 -32 -32 -31 -32 -32 -35 -35 -32 -33 -35 -34 -31
DST1511*06PPX120   0 -32 -27 -25 -26 -27 -29 -27 -26 -29 -26 -26 -26 -24 -22 -19 -14 -13 -16  -1   2  -8 -13 -17 -18 -20
DST1511*07PPX120   0 -32 -30 -27 -44 -67 -85 -89 -84 -74 -82 -72 -65 -79 -77 -69 -69 -69 -65 -61 -53 -48 -45 -40 -37 -61
DST1511*08PPX120   0 -33 -30 -24 -25 -30 -28 -25 -25 -26 -29 -31 -31 -41 -43 -43 -45 -44 -42 -43 -48 -47 -47 -48 -49 -37
DST1511*09PPX120   0 -48 -47 -46 -50 -50 -48 -47 -45 -44 -49 -49 -45 -48 -50 -52 -55 -54 -49 -43 -39 -31 -32 -35 -28 -45
DST1511*10PPX120   0 -26 -28 -31 -36 -43 -41 -38 -49 -56 -51 -42 -43 -56 -58 -54 -47 -48 -48 -45 -44 -34 -34 -32 -32 -42
DST1511*11PPX120   0 -32 -27 -23 -23 -27 -33 -34 -35 -32 -33 -29 -32 -29 -30 -28 -30 -30 -34 -37 -36 -33 -31 -32 -32 -31
DST1511*12PPX120   0 -30 -27 -24 -26 -24 -22 -21 -26 -29 -34 -36 -37 -36 -33 -30 -30 -27 -25 -24 -24 -24 -23 -21 -23 -27
DST1511*13PPX120   0 -26 -24 -20 -18 -16 -15 -13 -14 -16 -15 -12 -10  -9  -6 -19 -32 -24 -24 -24 -23 -20 -19 -25 -29 -19
DST1511*14PPX120   0 -27 -25 -24 -27 -29 -29 -28 -32 -29 -29 -30 -26 -28 -24 -26 -24 -19 -18 -18 -14 -15  -9  -7 -11 -23
DST1511*15PPX120   0 -13 -12 -10 -10 -13 -13 -11 -14 -17 -16 -15 -12 -11  -9  -8  -5  -4  -7  -5  -4  -5 -10 -17 -20 -11
DST1511*16PPX120   0 -24 -27 -28 -29 -30 -28 -29 -25 -26 -24 -28 -28 -31 -34 -38 -39 -38 -35 -34 -29 -26 -27 -25 -24 -29
DST1511*17PPX120   0 -22 -17 -15 -16 -18 -18 -16 -16 -17 -16 -14 -12 -13 -15 -15 -18 -18 -20 -16 -10  -7  -5  -6  -9 -15
DST1511*18PPX120   0 -11  -8  -6 -10  -5  -1   1  -1 -10 -22 -27 -30 -27 -22 -25 -29 -28 -24 -19 -16  -5 -13 -25 -36 -17
DST1511*19PPX120   0 -24 -21 -26 -27 -26 -27 -23 -21 -25 -26 -27 -34 -35 -28 -23 -20 -19 -18 -15 -13 -11  -9 -10 -12 -22
DST1511*20PPX120   0 -10  -6  -5  -6 -10  -8  -8   5  -2 -12 -12 -10  -9  -8  -6  -7  -7  -6  -1   4   8   9   6   4  -4
DST1511*21PPX120   0  -3 -10 -15 -15 -13 -11  -8  -8  -9  -7  -6  -8  -9  -8  -5  -3  -4  -5  -7  -7  -6  -5  -3  -4  -7
DST1511*22PPX120   0  -6  -5  -6  -8  -9  -7  -7  -7  -5  -4  -5  -6  -7  -9 -12 -10  -9  -6  -3  -2  -2  -1  -1  -2  -6
DST1511*23PPX120   0  -1  -1  -1   0  -2  -4  -6  -6  -6  -4  -2  -3  -4  -4  -3  -4  -4  -3  -4  -3  -1  -1   0   1  -3
DST1511*24PPX120   0   1   1   1   0   0   1   1  -1  -2  -2  -3  -4  -2  -2  -2  -1   1   1   2   4   4   2   1   1   0
DST1511*25PPX120   0   0   2   3   4   4   5   5   5   5   4   4   6   9  10  10   8   8   9   9  10   8  10   9   9   7
DST1511*26PPX120   0   9   9   8  10  12  12  13  12  11   9   8   8   6   6   9   7   4  -1  -5  -9  -9 -12 -12 -12   4
DST1511*27PPX120   0 -13 -14 -13 -11 -12 -11  -7  -4  -7  -9  -4  -2  -7  -8  -7  -4  -7  -9  -7  -2  -3  -3  -3  -3  -7
DST1511*28PPX120   0  -2   5   9  10  11  11  10  12  12  10  10   5  -7 -12  -8  -3   3   3   6   7   0 -14 -17 -17   2
DST1511*29PPX120   0 -13 -11 -11 -10  -5   3   6   5   4  -4 -11  -6  -3  -2  -4  -6  -7  -6  -1   3  -5 -14 -20 -20  -6
DST1511*30PPX120   0 -16 -16 -13  -8  -4  -1   8   1 -16 -25 -32 -42 -39 -38 -35 -31 -31 -27 -22 -20 -22 -22 -19 -17 -20
DST1512*01PPX120   0  -9  -7  -9  -7  -8  -7  -5  -4   4   7   2 -11 -21 -20 -14 -13 -13 -13 -14 -19 -28 -26 -18 -16 -11
DST1512*02PPX120   0 -20 -21 -18 -18 -16 -16 -15 -17 -13 -12 -16 -19 -18 -15 -11  -7  -7  -7  -8 -10 -15 -13  -9  -8 -14
DST1512*03PPX120   0  -9 -13 -11 -11  -8  -8  -6  -4  -4  -3  -2  -3  -1  -2  -3  -2   0   1   0   1   2   0   0  -1  -4
DST1512*04PPX120   0   1  -1   0  -2  -4  -3  -1  -2  -2  -2  -1   1   0   2   3   3   3   3   4   3   1   2   2   1   0
DST1512*05PPX120   0  -1  -3  -3   0   4   5   9  11   2  -6  -2   3   3   2  -2  -4  -7 -11  -7  -7 -13 -14 -10  -6  -2
DST1512*06PPX120   0  -4  -3  -4  -7 -11 -14 -14 -16 -18 -17 -12 -18 -21 -28 -20 -16 -13 -11 -13 -15 -21 -16 -12 -14 -14
DST1512*07PPX120   0 -13 -12 -12 -11 -11 -11  -7  -6  -8  -8 -14 -15 -11  -6 -11  -9  -8  -9 -10 -13 -12  -9  -6  -5 -10
